Id,User_id,Movie_id,Date,Is_liked,Is_on_my_list
749b2cd4-1d45-4b6f-ba90-f825e1dde5d6,182,61859,2020-01-30,1,1
8d9af05f-c994-4b57-8168-7d6176fc7239,183,66084,2020-05-24,0,0
fa107ec5-47ea-4f7b-8061-bb12721601a2,183,5522,2020-02-01,1,1
b7175167-f6b4-46e4-86b3-d95bc8029ec0,183,97441,2021-01-20,0,0
9260afe7-90aa-4935-876e-4dfa8f57daaa,183,124271,2020-06-23,0,0
39415075-85f0-486c-9d0b-0f135109aeed,183,87432,2020-05-12,1,1
added782-32cb-4ca6-97c8-36d42d878b9f,183,4616,2020-01-05,1,1
3e3f21a7-2e32-486a-8d90-5b0ccabe4267,183,85922,2020-08-12,1,1
6aa3e815-5c2c-43f9-b2fd-a7767691db79,183,113962,2020-04-28,1,0
9fd9216b-0f84-4b05-bdff-cd883ae090cb,183,66786,2020-07-14,1,0
c13d9325-1d1c-4ee5-97bc-4b600ab5ff43,183,87689,2020-09-28,1,0
c814ec45-ffe3-4e78-b099-0facf243498a,183,849,2020-07-05,0,1
e2d61a1d-fd59-450f-b03e-0c7b2ed73913,183,103506,2020-03-24,1,1
2d2afd1b-b600-45a0-b0b9-9fd4aa620a45,184,13555,2020-09-14,1,0
19fa5fcd-2d4e-4103-be34-dfd520d31220,184,31356,2020-02-07,1,0
73abb1c6-1da2-4c10-9149-375abb3700c0,184,88236,2020-08-25,1,0
e9767c41-5c05-47f1-9a33-c51378ad6100,184,32729,2020-04-06,0,1
ef8cae4f-be91-4605-90a3-5f6ef627c1d0,184,62117,2021-01-11,1,1
8aa53976-1c31-40be-8455-1ec0397a8db2,184,73107,2020-08-31,1,1
6e9ee559-28e2-4d0c-a8fa-b9a6a8c0d181,184,31251,2020-01-06,1,0
4e717a95-94b2-4a9a-b929-87e1468cabee,184,88803,2021-01-10,1,0
37edb831-8fb8-44b1-b7c3-6b32cfa7b198,184,88408,2020-04-13,1,1
79a607a1-924f-4282-8234-b16a5e47599a,184,96444,2021-01-18,1,1
2d566492-5331-43b9-93ce-0eba7388bb80,184,73544,2020-07-24,1,0
904e55c2-40b7-4a90-a268-bc82d29ca24d,185,114410,2020-01-30,1,1
341c00a5-1e18-4db6-b995-381b6f514c0a,185,64757,2020-01-16,0,1
82c47c0a-d061-418f-93ff-cb68a1b32a77,185,28136,2020-06-01,0,1
60bb4b2b-5320-4f91-9e65-7313b6cabb8f,185,103768,2020-10-10,1,0
f69b4358-d651-4f45-a677-a626bf55b538,185,42573,2020-04-02,0,1
d178dff3-d0d4-4971-9709-2382f5e0b0f5,185,67026,2020-04-23,0,1
5c2f6c7b-793b-4c7f-be58-7863dcfbd8a4,185,111800,2020-07-29,0,1
5ee8f44c-3d82-4180-a66f-5c6b4f25460e,185,32351,2020-01-27,0,0
4a9d649f-0085-4bf6-a288-ab4779176042,185,61456,2020-01-06,1,1
676332f4-3787-4573-90a6-9018feb375c1,185,62643,2020-11-10,1,0
5038b5c0-61ff-49a6-97e9-88e075ab988e,185,48866,2020-04-11,1,0
a7940398-7303-43d7-8694-49b6b4609912,186,93405,2020-06-21,1,1
dfdd4fe3-e192-4bcf-a2f1-3cb82c02541c,186,93394,2020-04-21,1,1
a3111079-a173-46de-afd6-d51d77d50c6b,186,105556,2020-09-19,1,0
18b98e86-38c5-4ff1-9c66-13202a1bd8dc,186,76438,2020-02-09,0,1
924c0e4d-7b77-4249-b601-202e2e1809ae,186,888,2020-03-06,1,0
c8c2dce4-9011-405a-b3cb-d20195bd175b,186,1781,2020-02-06,0,1
0d46c159-eac8-49fb-8e31-823f0bca0fc5,186,2458,2020-06-26,1,0
47b0299c-f2fc-4104-9107-51e1f29b80e7,186,70540,2020-11-20,0,0
c14e58df-a992-48a0-a972-45391e8f3e82,186,76479,2020-03-31,1,0
e4440733-2deb-4f10-b9a1-295eb70563d2,186,113036,2020-11-14,1,1
c5b7e24d-0cce-43a0-9e1f-f73c719e561c,187,1401,2020-12-10,1,1
f2736a96-2c23-483f-991b-90f7e61b498f,187,61923,2020-03-05,0,1
dbd500e1-2b4c-4b72-8a56-91ba0c42cff5,187,32709,2020-08-20,0,1
a1b8a9b1-5d05-45c9-88f3-d9143836b0b5,187,9302,2020-04-03,1,0
f9d6cfd7-cd38-4b75-a79b-d59f99bc58be,187,7354,2020-08-09,1,0
df91e461-439d-46a8-8c54-3bf4c5677665,187,62127,2020-09-25,0,1
4a14ba1e-142d-4382-953b-c0eaf55de0ac,187,7831,2020-12-29,1,1
2da10fb6-2413-4d8b-ad55-8f01ba39c2da,187,70453,2021-01-07,1,1
b072438a-680b-41fb-81c4-0493751abf64,187,16118,2020-12-15,0,1
f49d6482-63ae-4617-83da-58b64ed428ec,187,1395,2020-05-04,1,1
e1626b27-bc2b-4117-ba78-f41c55212d1c,187,2352,2020-09-10,0,0
c8c35cff-32ea-4f77-a882-a6d271ffe360,187,83478,2020-01-19,1,0
7da90b55-c03d-4874-9408-9027f0c6c471,187,62425,2020-03-02,1,0
e1077577-4a70-4c3e-9ea1-b808bd44dd04,187,67135,2020-11-06,1,0
68e0520c-edc3-4ca2-959b-05c13c9661c6,188,41956,2020-11-05,0,0
b12982a4-7178-4852-bf7a-06baeee5c2b9,188,92468,2020-07-15,0,1
2be04b63-6ed0-4b9a-a5fd-19a769e3c354,188,66840,2020-03-10,0,0
8f59e970-bb6d-42c3-863d-66e044d05292,188,61738,2020-01-19,1,1
51c97edd-5995-4b08-9d03-66ff7ab025de,188,12782,2020-07-30,1,1
ec7fc909-1f8f-424b-9ffd-3357ccf8eb9d,188,66894,2020-08-16,0,0
6a1e4b09-e1cd-4f1a-8e6e-ba797fcdb209,188,85948,2020-11-25,0,0
76e8882a-0d0f-4106-902d-9703a252e5fa,188,62822,2020-11-26,1,0
77da36f2-1f6e-44c2-b875-89bc8d53a008,188,39276,2021-01-09,1,0
708524b1-7920-4aab-ac75-9ae1f5a0f7bb,188,1069,2020-10-20,1,0
1f0fd865-cef4-4152-a296-7dadd6351231,188,82591,2020-10-29,0,1
9eb01ae0-d8fd-4789-b390-89e5a5d2b44c,188,8392,2020-04-06,1,1
269a75a7-aba1-4c1e-bbd8-20a48539410a,188,126526,2020-10-03,1,0
22e425dd-fca3-44c3-a5a6-935ab0004aa1,188,95281,2020-09-07,1,0
8e77f3d1-9e90-41ab-b576-6f808751b8a1,188,60905,2020-07-03,0,0
fbd63d28-6224-4c2d-98e2-0aae55167b92,188,87432,2020-05-23,1,0
b5b2586e-d7ce-4848-b760-39354b279615,189,2530,2020-04-09,1,1
bbaafc3c-6f66-4912-b1cf-445f15fc4e3f,189,31917,2020-07-26,1,0
f6948546-5607-4e20-af4b-ca5655321419,189,95259,2020-09-13,1,1
d96ab0b5-1de9-4a9d-8aef-b1a8588da20e,189,31387,2020-05-01,0,0
f29ac47a-c9c2-422f-8166-29ea8af54dd4,189,3797,2020-03-31,1,1
7a829987-9d22-4157-904c-3a296ed777cd,189,61459,2020-07-11,0,0
a008c4a7-dfc1-42bc-8a4d-efced89f0b32,189,61864,2020-12-12,1,1
292d2abe-2f1c-4393-80bb-efa08d57d5fd,189,46922,2020-06-01,0,0
dc722d5a-e20b-4153-8058-965e17612fad,189,46619,2021-01-09,0,0
33b38c57-fde0-40a2-af45-73141e978293,189,67773,2020-09-27,0,0
96030095-fb18-4ec2-a05b-baffc07610e5,189,60059,2020-08-17,1,1
d097c6e2-f2c8-47e9-a9ea-9eaa1b37f38f,189,42272,2020-01-26,1,0
eb177665-d104-4400-9cfc-af816cfe1fd0,189,9343,2020-10-19,0,1
a4b3f778-dff4-40f2-9c5b-6718215842b6,189,63767,2020-03-03,1,1
25bff3fb-7f3f-4b5d-82f1-8bdfe49b6ea1,189,62688,2020-11-29,0,0
e4be9160-2c10-4baa-af0b-842ffa3fea05,189,14141,2020-06-21,1,1
a3837a2e-809f-4505-9112-c1f43b18aa23,189,40075,2020-10-03,1,1
3df7ae22-5535-45d1-be42-3467fa0beeb4,189,221300,2021-01-21,0,1
e783375e-aad0-4cd1-975f-1445c07bb969,189,105971,2020-11-11,1,0
d7fde3b9-50b7-4a8d-b48c-2cd3b5679cb1,190,88805,2020-08-04,0,0
d9e4f2af-758b-4060-bb80-3ef941caa5ef,190,2706,2020-11-18,0,0
c29e44ea-0a7e-40f1-8041-f6bcc08a46f8,190,31718,2020-11-17,0,1
75d918ae-7f48-4d4b-a73a-671e843cd45a,190,136315,2020-05-12,0,0
49df196d-74bf-42be-89c2-2df72e15f109,190,615,2020-10-01,1,0
c96c7c4a-d93b-4284-963c-cba45fafa146,190,90461,2020-05-12,1,0
a3fd68d4-afc7-4770-b93b-e395b5894f3c,190,82684,2020-05-24,0,0
7fce24cb-8004-4f3a-b3dc-ebb415c255c9,190,33765,2020-09-17,1,0
ae4e7f91-0336-4557-817d-2c357ffa9512,190,85833,2020-05-05,1,1
f5d3731e-6fd9-480e-872c-6cc4eec33c36,190,115857,2020-09-23,1,0
086b57c1-1e4a-40d1-8874-81f2fe1da42b,190,8880,2020-05-05,1,0
fe274485-e7f9-45ca-b71d-d3543bdc2118,190,2171,2021-01-14,0,0
6618ef3a-44a1-4bc2-805a-883086887124,190,5687,2020-10-06,1,0
895b0ef7-9770-450e-9371-9e73bae27f89,190,65334,2020-07-09,1,1
e66d8ce1-dbab-4fdf-9dc7-a202e6c42cc3,190,17610,2020-08-10,1,1
6dad48e1-3057-4fe1-9b92-a672fccb6b12,190,1422,2020-03-30,0,1
7a746434-a5ac-4495-8d4d-1e4a79cf9823,190,4574,2020-01-03,0,1
e2fc7dae-fe43-4e18-8a96-d1d98fa14170,190,44549,2020-06-01,0,1
570a0d1e-5672-4875-8c8c-a7cb61fc64a9,190,80752,2020-05-11,0,0
7f8fabc3-bb25-4c2c-a019-7623283f79b8,190,1410,2021-01-18,1,0
6bc989e9-7224-4603-b851-7ea5710f3168,190,66190,2020-02-27,0,0
bb0eb880-5972-4f7e-98db-8d83ce73787c,190,2005,2020-06-24,1,0
bf9d8ce2-1ad1-4813-be16-c5aeef86a38d,190,4087,2020-06-07,0,1
936d772b-fc84-40b8-823c-57f96037c8d7,190,11245,2020-08-16,0,1
d705524e-4770-4d0b-805b-c2d8ec766722,190,21641,2020-04-07,0,0
b948d452-7052-4e2d-bcf8-a62756499e6e,190,50035,2020-05-24,0,1
de65bde2-4a66-4e8f-aed1-519521a46a22,190,26453,2020-08-29,0,0
6a8e5fb9-c11b-4a48-b325-015ee6ec56e2,191,84969,2020-07-13,1,0
23b74aa7-06a0-4ef2-baa8-95df24e1b66e,191,82739,2020-09-10,1,0
3db8e56a-ac98-4d62-8f49-b30418bda352,191,504,2020-04-27,1,1
cbb90290-44e2-4c81-bb8f-a9339d56e00f,191,63418,2020-01-15,0,0
94d142bd-7c9f-4fef-bd0e-2b5d105e0887,191,93292,2020-04-15,0,1
96996814-30d0-4433-a3a9-b39af5f64a78,191,903,2020-12-02,0,0
39f576bc-384a-4895-9090-ca2fb22aec1b,191,35338,2020-03-03,0,1
147acf16-67e6-402b-874c-731b41d29dbc,191,478,2020-01-01,1,0
1dd61e52-caa1-4bb1-a11e-1021425a0911,191,2675,2020-03-06,0,0
24d04a46-6621-4ded-b1ee-3c087ea93f04,191,1664,2020-05-26,1,1
2e2955aa-7f79-46b2-be7d-855cd4f4b54d,192,18165,2021-01-03,1,1
8828a9fa-bfea-4c42-8961-8042fec0b0f3,192,66185,2020-11-13,1,0
736992a9-5fb1-49f7-a5e3-321ae0429f59,192,58956,2020-11-22,1,1
9d96ef47-f1e0-4f3c-ad77-60a13eb88d4e,192,60625,2020-10-05,1,0
8cff6659-d049-4e29-a79f-6847c63e1451,192,75006,2020-12-10,1,1
f931677a-b795-42cd-9f13-6461df2c184c,192,90027,2020-07-18,0,0
a29f84f1-cebf-4b27-ba4f-474d9e95ee35,192,39272,2020-02-18,1,0
b483b401-d1b6-4203-9712-982db3862481,192,108291,2020-11-17,0,1
66383e3a-78f6-430b-a97a-0c2a9b8719b3,192,124124,2020-08-06,0,1
bbf7be36-750c-4a7a-9181-e7f626fa0c5e,192,13555,2020-06-22,1,0
3531e4ef-d0a7-44ea-bd83-8de363a8a178,192,85833,2020-07-30,1,0
37a76292-0eb3-48ed-8748-dbe80c9cc7d0,192,101918,2020-03-16,0,1
b122b98e-005d-4537-a694-50d0f45756dd,192,82791,2020-04-02,1,1
114c0606-1a87-499d-b0e3-f7f279d2b7be,192,16961,2020-06-24,1,0
f80fd14a-f468-4eb8-8a96-bd2437af3100,192,186,2020-12-22,1,1
e425774b-303a-41a5-b8ab-60d88151498b,192,79696,2021-01-13,1,1
a71e6e03-22f5-4035-85f1-dec277aa1888,192,134373,2020-06-27,1,0
fe5f1395-8fb3-4e82-bf3d-9b93272efd60,192,74094,2020-08-27,1,0
0621eb80-a063-4839-b3dd-dddfb85de84a,192,2345,2020-03-09,0,1
99e86511-ab47-4eda-993e-f3b099ab8376,192,39331,2020-05-28,1,1
c8d05843-f625-4255-8b5b-59fe3016214c,192,79744,2020-01-05,0,0
b4443fe7-83f4-43a6-9f11-f7b728fb27a0,192,76773,2021-01-07,0,1
a11ed4ef-5e5d-40dd-8315-368fe9cd24f5,192,6040,2020-02-29,1,0
e7f962e5-38c1-405f-909e-29cb612b7d74,192,43865,2020-01-15,0,1
69d8ce38-1683-41b6-b66d-1de5b4a42ad6,192,63174,2020-01-02,1,1
79e8e386-c9d8-40a9-9c1b-f80ec63ce7ce,192,2025,2021-01-06,0,0
e4891369-d104-474d-ac1a-832daef5fd01,193,108978,2020-03-28,0,0
ef4b4834-c58b-40ae-ba84-070da7ea4723,193,2192,2020-07-07,1,1
c1871644-67fd-4bf4-9eda-14c4901bd8f5,193,56570,2020-01-15,1,0
c5f7d745-bb7f-4f5e-8c7b-f61daade9ca7,193,35016,2020-12-12,1,0
0a2d0abc-dddf-4fbc-90cc-66e9fbe11c7a,193,2004,2020-03-13,0,0
3f5df520-34ec-46d6-9272-fbc2cff852d7,193,42272,2020-03-24,0,0
6dc1221d-3a93-4bcb-b6e8-611da7f9dce0,193,40143,2020-03-20,1,0
46e2ad7f-7b41-4588-bd34-fd251b8321a2,193,1487,2020-07-28,1,0
f10d840c-77f9-4373-9c4a-dec4b5b3f299,193,71809,2020-11-13,1,0
aa411902-7100-4229-9212-b70f7142ff24,193,70215,2020-08-25,1,1
e3320ade-9dad-4d5f-a29c-0f2983c30e00,193,61381,2020-09-24,1,0
b0c93ba8-e2df-4282-be5a-34952a6f71f0,193,64513,2020-03-28,1,0
1a53eeaf-ea39-4543-88c3-8f8219efc6f4,193,71024,2021-01-04,0,0
3c51598e-afa4-4dc1-a0e2-1bb14c4e0c8e,193,12598,2020-09-26,1,0
c1bb2950-d249-43da-bf94-1029efeb10ab,193,95281,2020-08-21,0,0
804418aa-0751-406f-8ca3-504245411858,193,110070,2020-05-09,1,1
370e86a3-9410-4614-abd8-d35ffae881cc,194,237,2020-04-10,0,0
20861cf8-f237-4181-877c-f04919ec3f63,194,82515,2020-03-26,0,1
0fb40d83-5d01-4ded-9d32-4063e43d73b2,194,76438,2020-09-27,1,0
9e1e31ae-7ea9-49b4-b96d-17fff205ff37,194,1434,2020-05-05,0,0
d6377924-155d-47b8-b353-c9925e9c3a66,194,197588,2020-04-10,1,1
9b64beb2-021b-4b3d-aa3a-091be203c3fd,194,82816,2021-01-16,1,1
ed09e2d3-9d0b-4152-84d5-e65414419115,194,1472,2020-01-08,0,0
00f3d16f-e7f1-44a7-88e5-f14db9018733,194,1087,2020-06-04,0,0
6b689c28-ce50-4e1c-852d-86d30a05b040,194,63407,2020-02-13,0,1
478cbc41-19ff-49dd-bcf8-0057ef8ddb9e,194,44217,2020-03-06,1,0
3b107c8f-cf98-4f8d-a638-7beb90cbb230,194,61599,2020-12-03,1,0
bfc0784e-bbc8-45ce-ab47-0e08b2a4e9ec,194,237,2020-02-28,1,1
4697b188-33fa-4d88-9248-ea9bb2ff0158,194,88512,2020-03-21,1,0
6c052efe-86de-4bf5-9954-f511653dde5b,194,110309,2020-08-01,1,1
6922e749-c47b-4d0b-ac50-b7f961451027,195,61599,2020-08-05,0,0
3eb354e8-c094-4153-967a-618420a75f2c,195,7482,2020-05-30,1,0
5653b96d-0f22-4592-8360-98f7769a0b7a,195,114547,2020-10-16,1,1
06b7172b-c505-405a-a4da-178ca6768b71,195,72509,2020-10-16,1,0
0139f2f0-2346-4605-a4d3-c3c55bcbe19d,195,32573,2021-01-27,0,1
623694ad-d723-4f90-a260-50e15cda285d,195,456,2020-05-25,0,0
65399bbf-2a37-49bc-8b84-94014f6c4eb6,195,85552,2020-08-31,0,0
cae649fb-f61d-41f7-b3d2-7ebed8315f26,195,30773,2020-11-23,1,0
f302ef66-b688-4eed-bcee-d614f19cfbd2,195,40075,2021-01-11,0,0
f38f9319-6c60-4cb8-bf6f-5e6eb1febf42,195,123566,2020-01-18,1,1
9875a5a9-462e-456a-9edf-1e759efb482c,195,17937,2020-08-20,1,0
8974f878-4d7c-496a-b1aa-533bd18d89ea,195,2673,2020-02-08,0,1
d4a6a0a1-d9c3-4406-b5fd-d42519ef4537,195,77240,2020-03-06,1,1
b3a9073a-6d44-48a8-b82c-f9f57087fb28,195,37863,2020-11-15,0,1
632c6d2d-e050-4330-a724-902ad06519e4,195,87017,2020-04-20,0,0
fce2871c-dfa7-4f26-ac3c-c59b736f6edd,195,3022,2020-09-29,1,0
0e783471-135a-4724-a525-a5be036c1431,195,102712,2020-09-27,0,0
b9db0b67-8b63-4d15-ba2c-a669d86c32a4,195,46616,2020-11-04,0,1
5b4dee49-9caa-4d48-8491-a4f4feda42fc,195,7704,2020-04-16,0,1
bc30d072-9ff1-4550-a287-edc3ddc51fde,195,62917,2020-10-25,0,1
764f559f-1204-44a4-aa65-0406570b83c9,195,44169,2020-03-28,0,1
51c430ff-4a6a-43a5-ac2a-66e9edbc5575,195,46896,2020-05-09,0,1
e8c6a9d0-d389-4b79-b31e-bdfd6458f217,196,129418,2021-01-02,0,0
80b9f0ca-65a1-4ce9-b30d-05fccc14084e,196,75006,2020-11-10,1,0
b4fd2bc5-2811-4745-998c-5af70bbf1d4d,196,37527,2021-01-19,0,0
853e333c-c368-4e8e-9524-7f0e6af03e43,196,60957,2020-04-19,0,1
5d5c7a8c-1f67-4d8e-a7e3-d6118d67604c,196,5451,2020-12-03,0,0
35222470-c7b2-4b43-8ed0-9adb08021346,196,15822,2020-11-21,0,0
e3dfb984-47a4-4eb4-af58-0c567fbcfd0a,196,99489,2020-06-12,0,1
ced3a943-40b6-4c91-bbfb-01df68639c11,196,1921,2020-09-28,1,0
9ab5cbc6-8a30-412a-9583-a0aa49d33349,196,43348,2020-10-11,0,0
c02cc885-6f62-4f00-8070-b215762fd9cc,196,3854,2020-04-04,1,1
15e90a78-f3b1-4732-8fd1-a21557f5f906,196,38464,2020-04-02,1,0
1432c843-c756-464b-92a7-3478a0f0194b,196,1422,2020-07-07,1,1
b6cc694a-1932-44ba-8206-de5f7a8a8ba2,196,2408,2020-12-05,1,0
1fe159f4-a6c2-43ab-95b5-510247d4bca5,196,987,2020-01-15,1,0
a73ac220-69ff-42b3-a4b5-b4f86c77cff0,196,89456,2020-07-29,1,0
0e39b382-f8b2-44f4-91c2-42ad76b0d84c,196,67272,2020-09-27,1,1
e9681265-d9b1-4e47-a91f-79759c11892c,196,89901,2020-12-16,0,1
5930c35b-a6dd-4ecf-9c2c-bb69fa5aa685,196,86836,2020-11-02,1,0
a62123bc-6a51-4976-832b-9c5b779eedc7,196,32778,2020-10-31,1,1
31da9458-d97f-45ad-baa5-231617749432,196,2426,2020-12-22,1,1
79d64f89-86ae-4428-9865-8f2354ebd93d,196,2985,2020-11-11,1,1
dbeaa179-2908-4620-85d3-3061afc7ff74,196,88989,2020-10-17,0,0
71a46fbf-2e8e-40ee-9405-a3413a2a754a,196,86189,2020-02-03,1,0
af171c58-6dab-4fa6-89c8-54709dc3fa99,197,30669,2020-04-20,1,0
b524e169-df99-408c-957b-324fb2ca7c20,197,5920,2020-08-28,0,1
cd23142b-73dc-4b29-be77-850e000c288b,197,70391,2020-11-26,1,1
336c311b-dacf-4c3c-b455-0d1814548509,197,31687,2020-07-02,1,1
888e6c61-ddf9-435f-8492-f1a2b014b756,197,1908,2020-05-24,0,1
23cf158c-1210-4353-aec5-b4d472edd08f,197,9051,2020-07-12,1,1
e27cde4f-23cb-443e-927a-fb8b78f5e7fc,197,100088,2020-10-13,1,1
e95c6474-93b4-4d38-bde9-d1f54d00f20d,197,3016,2020-11-23,0,0
81be3f57-93a9-4ec9-8183-9a664317c3f8,197,95612,2020-03-22,1,0
43632b2e-38fa-4b42-8787-805e2f9c1c89,197,790,2020-11-19,1,1
2f8d0a9d-70ae-449c-8054-1c24bcbab11c,197,14929,2020-07-25,0,1
5d325c00-d8a9-4516-9a12-19014797d47f,197,99335,2020-07-27,0,1
ea63abd8-0c37-4900-a00f-365e88da6457,197,32962,2020-02-22,0,0
1b2c6888-ddf9-4ef9-88b7-f910e19e6d80,197,100834,2021-01-29,0,1
cee74945-4ce6-4d42-ad1e-c9f0111a0e29,198,97546,2020-02-19,1,0
ee63e9e3-1bd8-46b0-9620-18b9143110a3,198,62649,2021-01-05,0,1
8caf2421-9e9d-400f-af2b-3ad99fa96a79,198,73321,2020-12-15,1,1
87fe615a-75c5-4535-a2e0-0d1d73af508a,198,104877,2020-04-28,0,0
ee44cbd9-703e-422c-b311-167511c92d47,198,1274,2020-01-09,1,0
135057e7-d366-4641-9a71-363fc933ed04,198,66078,2020-04-25,1,1
33e8e1a3-fcdd-4dd6-843c-6530ab0ef1b9,198,128876,2020-09-08,1,1
d35c88d4-d4e7-464d-a3d2-23b8db4c704d,198,92967,2020-04-30,1,0
bcdea4ea-ad90-4049-a049-ef2e93fd8f39,198,92830,2020-10-07,0,1
431d92b9-245c-4eb9-87d9-9063e6b0f894,198,87428,2020-06-15,1,0
d48c5303-aed8-469d-b04b-9a7f636db35c,198,18202,2020-01-01,0,1
fa9fe92b-422c-43e1-8086-30dc369b8dc0,198,67487,2020-09-16,1,0
b4f0fa37-406c-461d-a49e-66c8f2c5acab,198,66082,2020-07-11,1,1
bfadddad-ab94-471d-9cc4-1e8ac064dc8a,198,110637,2020-07-14,0,0
dbb35857-2d7b-4942-a5d0-eef8cc31ddaf,198,128113,2021-01-06,0,1
99fd49ae-873f-4be2-931d-051c41e7d718,198,167,2020-09-28,0,0
24a0aa65-091d-41a5-9e70-ad5c379f035f,198,42503,2020-08-16,1,1
fd147d82-7660-41da-b496-7b62f6dce44c,198,99588,2020-06-04,0,1
ae142dc5-bcb9-4b86-985a-3b2ac543e083,198,424,2020-11-09,0,1
f83240dc-5a53-4197-b1eb-2ed0be313739,198,19849,2020-01-13,1,0
07530685-6265-4495-b04e-2c91efa5a87d,198,82747,2020-03-20,0,0
508b967f-6cc2-4cf2-87d2-c63f38f0d5c9,198,62286,2020-12-27,0,0
b1900d70-7c92-4c2e-b4a4-4d3fb9790619,198,1695,2020-09-23,1,1
2b0e9910-05d6-457a-95ef-271d584d0aa9,198,12926,2020-08-20,1,0
c4b82978-298e-495d-91f2-3b959ef063c2,198,127529,2020-07-12,1,0
74d92b10-87c7-4c33-b537-287fb65e6087,199,76148,2020-07-01,1,1
8023a57e-c2cb-4720-816d-a4a02dc626b0,199,13027,2020-04-19,0,1
98013a23-ac50-434a-9f6c-12f67c40aea7,199,8974,2020-02-19,1,1
fe3ffff2-0748-4fe1-bc48-e18f80946f09,199,5371,2020-01-29,0,1
80b3bb41-95b5-4b60-a495-78ac2eb68f11,199,7217,2020-07-02,1,0
12d60a57-914e-4634-a843-76a176840a9b,199,45845,2020-06-29,0,0
3de8d14e-82a4-405f-8434-17a085be6920,199,92685,2020-06-24,0,1
feba5406-ab32-4d0b-ab59-d7e5bb489541,199,61068,2021-01-09,1,1
aa73c232-a4cc-4fcf-abfc-eae19d2c845d,199,46041,2020-08-13,0,1
ec1dd6b9-0d43-4180-a909-023808d7c2c5,199,121078,2020-04-29,1,0
c6fcfd10-5f53-49ce-aa24-b63c97028173,199,4386,2021-01-06,1,1
064f4f57-51d1-4451-b61e-faa6002f6d66,199,3470,2020-06-16,0,0
cfcee0db-a441-4269-a557-da2660a8ab73,200,2122,2020-08-04,1,1
5107e4f8-e316-4188-a4e1-935c514097cb,200,88989,2020-09-28,0,1
da3d1810-4b67-40b0-998a-62aee516b4d6,200,693,2020-02-16,0,0
311b4a62-3855-4fa9-b1ba-4a9ab6db006d,200,4613,2020-07-11,0,0
fd4cf156-d79c-4ff9-9072-8548369475bd,200,37305,2020-09-24,0,1
faa63cce-67dc-454b-8e71-7a5c326c6fc4,200,87763,2020-09-05,0,1
9fcc3f1b-91aa-4c0d-8ee9-3aec6e71e066,200,219,2020-01-30,0,1
051f68e5-2778-42b9-a0a0-ca52b0c23f5a,200,11245,2020-06-03,0,0
8feca9d3-4986-45f8-ae85-9bbcc2254dd4,200,32895,2020-03-03,1,0
e1571043-a6e8-4437-9d0f-085b6f85f0d2,200,1911,2021-01-04,1,0
747e22ff-3528-4cf9-8526-999c35b6710e,200,1408,2020-06-24,1,0
275fde3c-e123-4db0-872d-f21389515cf3,200,85720,2020-08-18,0,1
3fc9fc76-2e39-4dd8-923f-f6718c50ae13,200,2723,2020-02-25,1,1
5e323989-d1fd-463a-bcf0-13691f583918,200,92053,2020-05-13,0,0
bc56fe07-55f3-4242-9c1b-ab983d38bdbe,200,60905,2020-10-06,1,1
151154e5-cf2b-43d4-9a24-38628b910ab7,200,46261,2020-10-10,1,1
b4e7746f-3a1c-4bed-b3ef-a46326a9b7f4,200,17937,2020-04-16,0,0
b4c8eca7-b75d-4473-943b-bd51ec482799,200,15822,2020-05-23,1,1
73b6a6c9-867a-4997-bd36-e87628f05746,200,49010,2020-12-29,1,1
7a01f752-a19a-4a43-9116-261a58997114,200,346,2021-01-13,1,0
8624ab2b-50b2-4172-b0f5-c1fde3cfb393,200,2345,2020-09-18,0,0
0ea6efb9-8abc-499e-9fb6-b1e71cbbc0e3,200,195670,2020-02-08,1,0
63aa81b2-19a2-4a7f-8ac3-16214e51d701,200,496,2020-06-05,0,0
91ef70ef-24b6-4b47-9262-cac09b7f9070,200,42272,2021-01-13,1,0
5a72b05d-fd32-4f28-800e-7a6dc82d18f9,200,63351,2020-01-25,0,0
17442c02-b7d5-4520-b677-38bd9a9d973f,201,99610,2020-05-11,0,1
2e12d3ac-3108-413e-97c1-7b59c7e7671b,201,424,2020-11-12,1,1
d4c93cbd-4184-4c63-997b-6c45d9c2d872,201,1546,2020-07-31,1,0
ce2ea03f-09e1-455a-bda7-693138c9f2ff,201,14755,2020-07-04,0,0
71279c4f-ec6b-4c00-ac65-d9f15e40e132,201,110695,2021-01-21,0,1
e9f0e816-3b3d-4080-804f-300968876baa,201,1432,2020-07-14,1,0
1d936df2-681e-4da6-bee5-a930211d3cc5,201,44856,2020-11-04,1,1
04aafb10-1518-4fad-999d-4a92e6027115,201,33234,2020-06-16,0,1
1bec48e7-ba38-4961-b7be-eba12cd9ba86,201,116450,2021-01-07,1,0
af451964-37ca-423f-847f-ac453c22a9e8,201,85940,2020-09-24,1,1
54979ebe-8021-47c3-b201-9805d8aace7d,201,2410,2020-11-08,1,0
c834da9e-96ed-471d-95cf-32732db91c77,201,86848,2020-05-09,0,1
69ff5743-d971-434a-839f-cdf5b8f88ce1,201,86423,2020-05-27,0,1
fc3417b3-fed4-4916-b607-0b1318eab922,201,112888,2020-05-08,1,1
78e26b23-de04-4b08-9edd-d083613f3308,201,32729,2020-01-04,1,0
ccdad555-7649-44e2-a5e9-a57b1070c594,201,85349,2020-05-08,1,0
